HGNC:9381	PRKACB	cafd2|pka c-beta|pkacb|prkacb|prkacb gene|protein kinase camp-activated catalytic subunit beta	5567
HGNC:9382	PRKACG	bdplt19|kapg|pkacg|prkacg|prkacg gene|protein kinase camp-activated catalytic subunit gamma	5568
HGNC:9385	PRKAG1	ampkg|prkag1|prkag1 gene|protein kinase amp-activated non-catalytic subunit gamma 1	5571
HGNC:9386	PRKAG2	aakg|aakg2|ampk gamma2|cmh6|h91620p|prkag2|prkag2 gene|protein kinase amp-activated non-catalytic subunit gamma 2|wpws	51422
HGNC:9387	PRKAG3	ampkg3|prkag3|prkag3 gene|protein kinase amp-activated non-catalytic subunit gamma 3|smgmqtl	53632
HGNC:9388	PRKAR1A	acrdys1|adohr|carney complex type 1|cnc|cnc1|pkr1|ppnad1|prkar1|prkar1a|prkar1a gene|protein kinase camp-dependent type i regulatory subunit alpha|tissue specific extinguisher 1|tse1	5573
HGNC:9390	PRKAR1B	masns|prkar1|prkar1b|prkar1b gene|protein kinase camp-dependent type i regulatory subunit beta	5575
HGNC:9391	PRKAR2A	pkr2|prkar2|prkar2a|prkar2a gene|protein kinase camp-dependent type ii regulatory subunit alpha	5576
HGNC:9392	PRKAR2B	prkar2|prkar2b|prkar2b gene|protein kinase camp-dependent type ii regulatory subunit beta|rii-beta	5577
HGNC:9393	PRKCA	aag6|pkc-alpha|pkca|pkcalpha|pkci+/-|pkcα|prkca|prkca gene|protein kinase c alpha	5578
HGNC:9394	PICK1	dj1039k5|mgc15204|pick1|pick1 gene|prkcabp|protein interacting with prkca|protein interacting with prkca 1	9463
HGNC:9395	PRKCB	pkc-beta|pkcb|pkcbeta|pkci(2)|pkcβ|prkcb|prkcb gene|prkcb1|prkcb2|protein kinase c beta	5579
HGNC:9397	ZMYND8	kiaa1125|prkcbp1|pro2893|protein kinase c binding protein 1|rack like clone 7|rack7|zinc finger mynd-type containing 8|zmynd8|zmynd8 gene	23613
HGNC:9398	OLIG2	bhlhb1|bhlhe19|human protein kinase c-binding protein rack17|olig2|olig2 gene|oligo2|oligodendrocyte lineage transcription factor 2|oligodendrocyte transcription factor 2|oligodendrocyte-specific bhlh transcription factor 2|prkcbp2|protein kinase c binding protein 2|rack17	10215
HGNC:9399	PRKCD	alps3|cvid9|may1|npkc-delta|pkcd|prkcd|prkcd gene|protein kinase c delta	5580
HGNC:9400	CAVIN3	caveolae associated protein 3|cavin-3|cavin3|cavin3 gene|hsrbc|mgc20400|prkcdbp|protein kinase c delta binding protein|sdr-related gene product that binds to c-kinase|srbc	112464
HGNC:9401	PRKCE	npkc-epsilon|pkce|prkce|prkce gene|protein kinase c epsilon	5581
HGNC:9402	PRKCG	mgc57564|pkc-gamma|pkcc|pkcg|pkcgamma|pkci(3)|pkcγ|prkcg|prkcg gene|protein kinase c gamma|sca14	5582
HGNC:9403	PRKCH	npkc-eta|pkc-l|pkcl|prkch|prkch gene|prkcl|protein kinase c eta|uorf2	5583
HGNC:9404	PRKCI	dxs1179e|npkc-iota|pkci|prkci|prkci gene|protein kinase c iota	5584
HGNC:9405	PKN1	dbk|mgc46204|pak-1|pkn|pkn-alpha|pkn1|pkn1 gene|prk1|prkcl1|protein kinase c-like 1|protein kinase n1	5585
HGNC:9406	PKN2	cardiolipin-activated protein kinase pak2|pak-2|pkn2|pkn2 gene|prk2|prkcl2|pro2042|protein kinase c-like 2|protein kinase n2|stk7	5586
HGNC:9407	PRKD1	chded|pkc-mu|pkcm|pkd|prkcm|prkd1|prkd1 gene|protein kinase d1	5587
HGNC:9408	PRKD3	epk2|npkc-nu|pkc-nu|prkcn|prkd3|prkd3 gene|protein kinase d3	23683
HGNC:9410	PRKCQ	npkc-theta|prkcq|prkcq gene|prkct|protein kinase c theta	5588
HGNC:9411	PRKCSH	advanced glycation end-product receptor 2|age-r2|g19p1|giib|glucosidase 2 subunit beta|glucosidase ii beta subunit|hepatocystin|pcld|pcld1|pkcsh|prkcsh|prkcsh gene|protein kinase c substrate 80k-h|vasap-60	5589
HGNC:9412	PRKCZ	pkc-zeta|pkc2|prkcz|prkcz gene|protein kinase c zeta	5590
HGNC:9413	PRKDC	dna-dependent protein kinase catalytic subunit|dna-pkc|dna-pkcs|dnapk|dnapkc|dnpk1|hyrc|hyrc1|imd26|p350|p460|prkdc|prkdc gene|xrcc7	5591
HGNC:9414	PRKG1	aat8|cgk|cgk 1|cgk1|cgki|cgki-alpha|cgki-beta|pgk|pkg|pkg1|prkg1|prkg1 gene|prkg1b|prkgr1b|protein kinase cgmp-dependent 1	5592
HGNC:9416	PRKG2	amd4|cgk2|cgkii|pkg2|prkg2|prkg2 gene|prkgr2|protein kinase cgmp-dependent 2|smdp	5593
HGNC:9437	EIF2AK2	dyt33|eif2ak1|eif2ak2|eif2ak2 gene|eukaryotic translation initiation factor 2 alpha kinase 2|leuden|pkr|ppp1r83|prkr	5610
HGNC:9438	PRKRA	dyt16|hsd14|pact|prkra|prkra gene|protein activator of interferon induced protein kinase eif2ak2|protein activator of the interferon-induced protein kinase	8575
HGNC:9439	DNAJC3	acphd|dnaj heat shock protein family (hsp40) member c3|dnajc3|dnajc3 gene|endoplasmic reticulum dna j domain-containing protein 6|erdj6|hp58|p58|p58(ipk)|p58ipk|prkri|protein kinase inhibitor of 58 kda	5611
HGNC:9440	THAP12	52 kda repressor of the inhibitor of the protein kinase|dap4|death-associated protein 4|p52ripk|p58ipk-regulatory protein|prkrir|thap domain containing 12|thap0|thap12|thap12 gene	5612
HGNC:9441	PRKX	pkx1|prkx|prkx gene|protein kinase camp-dependent x-linked catalytic subunit|protein kinase x-linked	5613
HGNC:9445	PRL	gha1|prl|prl gene|prolactin	5617
HGNC:9446	PRLR	hprl|hprlri|mfab|prlr|prlr gene|prolactin receptor|ri-prlr	5618
HGNC:9447	PRM1	ct94.1|prm1|prm1 gene|protamine 1	5619
HGNC:9448	PRM2	ct94.2|prm2|prm2 gene|protamine 2	5620
HGNC:9449	PRNP	altprp|ascr|cd230|cjd|fatal familial insomnia|kuru|p27-30|prion protein|prion protein (p27-30)|prip|prnp|prnp gene|prp|prp27-30|prp33-35c|prpc	5621
HGNC:9451	PROC	prepro-protein c|proc|proc gene|proc1|protein c (inactivator of coagulation factors va and viiia)|thph3|thph4	5624
HGNC:9452	PROCR	ccca|ccd41|cd201|epcr|procr|procr gene|protein c receptor	10544
HGNC:9453	PRODH	hspox2|pig6|pox|prodh|prodh gene|prodh1|prodh2|proline dehydrogenase (proline oxidase )|proline dehydrogenase 1|proline oxidase|tp53i6	5625
HGNC:9454	PROM1	ac133|cd133|cord12|mcdr2|mstp061|prom1|prom1 gene|prominin (mouse)-like 1|prominin 1|proml1|rp41|stargardt disease 4 (autosomal dominant)|stgd4	8842
HGNC:9455	PROP1	cphd2|prop paired-like homeobox 1|prop-1|prop1|prop1 gene	5626
HGNC:9456	PROS1	pros|pros1|pros1 gene|protein s|protein s (alpha)|ps21|ps22|ps23|ps24|ps25|thph5|thph6	5627
HGNC:9457	PLPBP	epvb6d|plpbp|plpbp gene|proline synthetase co-transcribed (bacterial homolog)|proline synthetase cotranscribed homolog (bacterial)|prosc|pyridoxal phosphate binding protein	11212
HGNC:9459	PROX1	prospero homeobox 1|prospero-related homeobox 1|prox1|prox1 gene	5629
HGNC:9460	PROZ	proz|proz gene	8858
HGNC:9461	PRPH	nef4|peripherin|prph|prph gene|prph1	5630
HGNC:9462	PRPS1	cmtx5|dfn2|dfnx1|phosphoribosyl pyrophosphate synthetase 1|ppribp|prps1|prps1 gene|prs i|prs-i|prsi|ribose-phosphate diphosphokinase 1	5631
HGNC:9463	PRPS1L1	phosphoribosyl pyrophosphate synthetase 1 like 1|prps1l1|prps1l1 gene|prps3|prpsl|prs-iii	221823
HGNC:9465	PRPS2	phosphoribosyl pyrophosphate synthetase 2|prps2|prps2 gene|prs ii|prsii|ribose-phosphate diphosphokinase 2	5634
HGNC:9466	PRPSAP1	pap39|phosphoribosyl pyrophosphate synthetase associated protein 1|prpsap1|prpsap1 gene	5635
HGNC:9467	PRPSAP2	pap41|phosphoribosyl pyrophosphate synthetase associated protein 2|phosphoribosyl pyrophosphate synthetase-associated protein 2|prpsap2|prpsap2 gene	5636
HGNC:9469	PRRG1	prgp1|proline rich and gla domain 1|proline-rich gla (g-carboxyglutamic acid) polypeptide 1|prrg1|prrg1 gene	5638
HGNC:9470	PRRG2	prgp2|proline rich and gla domain 2|proline-rich gla (g-carboxyglutamic acid) polypeptide 2|prrg2|prrg2 gene	5639
HGNC:9472	LGMN	aep|legumain|lgmn|lgmn gene|lgmn1|prsc1	5641
HGNC:9475	PRSS1	prss1|prss1 gene|serine protease 1|trp1|try1|try4|tryp1|trypsin 1	5644
HGNC:9476	HTRA1	armd7|cadasil2|carasil|htra|htra serine peptidase 1|htra1|htra1 gene|igfbp5-protease|l56|orf480|prss11	5654
HGNC:9477	PRSS12	brain-specific serine protease 3|bssp-3|bssp3|motopsin|mrt1|neurotrypsin|prss12|prss12 gene|serine protease 12	8492
HGNC:9479	LONP1	codass|hlon|lon|lonhs|lonp|lonp1|lonp1 gene|mitochondrial atp-dependent protease lon|prss15	9361
HGNC:9480	PRSS16	prss16|prss16 gene|serine protease 16|thymus-specific serine protease|tssp	10279
HGNC:9483	PRSS2	prss2|prss2 gene|serine protease 2|try2|try8|tryp2|trypsin 2	5645
HGNC:9485	PRSS21	esp-1|esp1|prss21|prss21 gene|serine protease 21|test1|testisin	10942
HGNC:9486	PRSS3	mesotrypsin|mtg|prss3|prss3 gene|prss4|serine protease 3|try3|try4	5646
HGNC:9490	TMPRSS15	enteropeptidase|entk|mgc133046|proenterokinase|prss7|tmprss15|tmprss15 gene|transmembrane serine protease 15	5651
HGNC:9491	PRSS8	channel-activating serine protease 1|prostasin|prss8|prss8 gene|serine protease 8	5652
HGNC:9495	PRTN3	acpa|agp7|c-anca|canca|mbn|mbt|myeloblastin|np-4|np4|pr-3|pr3|proteinase 3|prtn3|prtn3 gene|wegener granulomatosis autoantigen	5657
HGNC:9498	PSAP	glba|park24|prosaposin|psap|psap gene|psapd|sap1|sap2|saposin-a|saposin-b|saposin-c|saposin-d|sphingolipid activator protein-1|sphingolipid activator protein-2|variant gaucher disease and variant metachromatic leukodystrophy	5660
HGNC:9500	PSCA	lncpsca|pro232|prostate stem cell antigen|psca|psca gene	8000
HGNC:9501	CYTH1	b2-1|cyth1|cyth1 gene|cytohesin 1|cytohesin-1|d17s811e|pscd1|sec7	9267
HGNC:9502	CYTH2	arno|cts18|cts18.1|cyth2|cyth2 gene|cytohesin 2|cytohesin-2|pscd2|pscd2l|sec7l|sec7p-l|sec7p-like	9266
HGNC:9504	CYTH3	arno3|cyth3|cyth3 gene|cytohesin 3|cytohesin-3|grp1|pscd3	9265
HGNC:9505	CYTH4	cyt4|cyth4|cyth4 gene|cytohesin 4|cytohesin-4|dj63g5.1|pscd4	27128
HGNC:9506	CYTIP	b3-1|casp|cybr|cythip|cytip|cytip gene|cytohesin 1 interacting protein|cytohesin binder and regulator|cytohesin binding protein he|pscdbp	9595
HGNC:9507	PSD	efa6|efa6a|kiaa2011|pleckstrin and sec7 domain containing|pleckstrin and sec7 domain protein|psd|psd gene|psd1|tyl	5662
HGNC:9508	PSEN1	acninv3|ad3|alzheimer disease 3|presenilin 1|ps-1|ps1|psen1|psen1 gene|psnl1|s182	5663
HGNC:9509	PSEN2	ad3l|ad4|alzheimer disease 4|cmd1v|presenilin 2|psen2|psen2 gene|stm2	5664
HGNC:9514	PSG1	b1g1|cd66f|dhfrp2|fl-nca-1/2|pbg1|pregnancy specific beta-1-glycoprotein 1|ps-beta-c/d|ps-beta-g-1|psbg-1|psbg1|psg1|psg1 gene|psg95|psgga|psgiia	5669
HGNC:9516	PSG11	mgc22484|pregnancy specific beta-1-glycoprotein 11|pregnancy specific beta-1-glycoprotein 13|psbg-11|psbg-13|psg11|psg11 gene|psg13|psg14	5680
HGNC:9519	PSG2	carcinoembryonic antigen sg8|pregnancy specific beta-1-glycoprotein 2|pregnancy-specific beta-1 glycoprotein|pregnancy-specific beta-1-glycoprotein 7|psbg2|psg1|psg2|psg2 gene|psggb	5670
HGNC:9520	PSG3	pregnancy specific beta-1-glycoprotein 3|psg3|psg3 gene	5671
HGNC:9521	PSG4	pregnancy specific beta-1-glycoprotein 4|pregnancy-specific beta-1-glycoprotein 4|psbg-4|psbg-9|psg4|psg4 gene	5672
HGNC:9522	PSG5	fl-nca-3|pregnancy specific beta-1-glycoprotein 5|pregnancy-specific beta 1 glycoprotein|pregnancy-specific beta-1 glycoprotein|psg|psg5|psg5 gene	5673
HGNC:9523	PSG6	pregnancy specific beta-1-glycoprotein 6|psbg-10|psbg-12|psbg-6|psg10|psg6|psg6 gene|psggb	5675
HGNC:9524	PSG7	pregnancy specific beta-1-glycoprotein 7|pregnancy specific beta-1-glycoprotein 7 (gene/pseudogene)|ps-beta-g-7|psbg-7|psg1|psg7|psg7 gene|psgga	5676
HGNC:9525	PSG8	pregnancy specific beta-1-glycoprotein 8|psg1|psg8|psg8 gene	440533
HGNC:9526	PSG9	pregnancy specific beta-1-glycoprotein 9|ps34|psbg-11|psbg-9|psg11|psg9|psg9 gene|psgii	5678
HGNC:9527	PSIP1	dfs70|ledgf|lens epithelium-derived growth factor|paip|pc4 and sfrs1 interacting protein 1|pc4 and sfrs1 interacting protein 2|pc4 and srsf1 interacting protein 1|psip1|psip1 gene|psip2	11168
HGNC:9529	PSKH1	protein serine kinase h1|pskh1|pskh1 gene	5681
HGNC:9530	PSMA1	hel-s-275|mgc14542|mgc14575|mgc14751|mgc1667|mgc21459|mgc22853|mgc23915|pros30|proteasome 20s subunit alpha 1|proteasome subunit alpha 1|proteasome subunit α6|psma1|psma1 gene	5682
HGNC:9531	PSMA2	hc3|pmsa2|proteasome 20s subunit alpha 2|proteasome subunit alpha 2|psc2|psma2|psma2 gene	5683
HGNC:9532	PSMA3	hc8|proteasome 20s subunit alpha 3|proteasome subunit alpha 3|proteasome subunit α7|psc3|psma3|psma3 gene	5684
HGNC:9533	PSMA4	hc9|hst17706|proteasome 20s subunit alpha 4|proteasome subunit alpha 4|proteasome subunit α3|psc9|psma4|psma4 gene	5685
HGNC:9534	PSMA5	proteasome 20s subunit alpha 5|proteasome subunit alpha 5|psc5|psma5|psma5 gene	5686
HGNC:9535	PSMA6	iota|mgc22756|mgc2333|mgc23846|p27k|pros27|proteasome 20s subunit alpha 6|proteasome subunit alpha 6|proteasome subunit α1|psma6|psma6 gene	5687
HGNC:9536	PSMA7	hel-s-276|hspc|proteasome 20s subunit alpha 7|proteasome subunit alpha 7|proteasome subunit rc6-1|proteasome subunit xapc7|proteasome subunit α4|psma7|psma7 gene|rc6-1|xapc7	5688
HGNC:9537	PSMB1	hc5|nedmhal|pmsb1|proteasome 20s subunit beta 1|proteasome subunit beta 1|proteasome subunit β6|psc5|psmb1|psmb1 gene	5689
HGNC:9538	PSMB10	beta2i|lmp10|mecl1|mgc1665|praas5|proteasome 20s subunit beta 10|proteasome subunit beta 10|proteasome subunit β2i|psmb10|psmb10 gene	5699
HGNC:9539	PSMB2	hc7-i|proteasome 20s subunit beta 2|proteasome subunit beta 2|proteasome subunit β4|psmb2|psmb2 gene	5690
HGNC:9540	PSMB3	hc10-ii|mgc4147|proteasome 20s subunit beta 3|proteasome subunit beta 3|psmb3|psmb3 gene	5691
HGNC:9541	PSMB4	hn3|hsn3|praas3|pros-26|pros26|proteasome 20s subunit beta 4|proteasome subunit beta 4|proteasome subunit β7|psmb4|psmb4 gene	5692
HGNC:9542	PSMB5	lmpx|mb1|proteasome 20s subunit beta 5|proteasome subunit beta 5|proteasome subunit x|psmb5|psmb5 gene	5693
HGNC:9543	PSMB6	lmpy|proteasome 20s subunit beta 6|proteasome subunit beta 6|proteasome subunit β1|psmb6|psmb6 gene	5694
HGNC:9544	PSMB7	proteasome 20s subunit beta 7|proteasome subunit beta 7|proteasome subunit β2|psmb7|psmb7 gene	5695
HGNC:9545	PSMB8	aldd|beta5i|d6s216|d6s216e|jmp|large multifunctional peptidase 7|lmp7|nkjo|praas1|proteasome 20s subunit beta 8|proteasome subunit beta 8|proteasome subunit β5i|psmb5i|psmb8|psmb8 gene|ring10	5696
HGNC:9546	PSMB9	beta1i|large multifunctional peptidase 2|lmp2|praas3|proteasome 20s subunit beta 9|proteasome subunit beta 9|proteasome subunit β1i|psmb6i|psmb9|psmb9 gene|ring12	5698
HGNC:9547	PSMC1	nedgth|p26s4|p56|psmc1|psmc1 gene|rpt2	5700
HGNC:9548	PSMC2	mammalian suppressor of sgv-1 of yeast|mss1|nbla10058|protease 26s subunit 7|psmc2|psmc2 gene|putative protein product of nbla10058|rpt1	5701
HGNC:9549	PSMC3	dcidp|psmc3|psmc3 gene|rpt5|tat-binding protein-1|tbp-1|tbp1	5702
HGNC:9551	PSMC4	mb67 interacting protein|mgc13687|mgc23214|mgc8570|mip224|protease 26s subunit 6|psmc4|psmc4 gene|rpt3|tat-binding protein 7|tbp-7|tbp7	5704
HGNC:9552	PSMC5	p45/sug|psmc5|psmc5 gene|rpt6|sug-1|sug1|tbp10|trip1	5705
HGNC:9553	PSMC6	psmc6|psmc6 gene|rpt5|sug2	5706
HGNC:9554	PSMD1	p112|psmd1|psmd1 gene	5707
HGNC:9555	PSMD10	dj889n15.2|gankyrin|p28(gank)|psmd10|psmd10 gene	5716
HGNC:9556	PSMD11	mgc3844|p44.5|psmd11|psmd11 gene|rpn6	5717
HGNC:9557	PSMD12	psmd12|psmd12 gene|rpn5|stiss	5718
HGNC:9558	PSMD13	hspc027|p40.5|psmd13|psmd13 gene|rpn9|s11	5719
HGNC:9559	PSMD2	mgc14274|psmd2|psmd2 gene|trap2	5708
HGNC:9560	PSMD3	p58|psmd3|psmd3 gene|rpn3|tissue specific transplantation antigen 2|tsta2	5709
HGNC:9561	PSMD4	af-1|asf|mcb1|psmd4|psmd4 gene|pub-r5|rpn10|s5a	5710
HGNC:9563	PSMD5	kiaa0072|psmd5|psmd5 gene|s5b	5711
HGNC:9564	PSMD6	kiaa0107|p42a|p44s10|psmd6|psmd6 gene|rpn7|sga-113m	9861
HGNC:9565	PSMD7	mov34|mov34 homolog|psmd7|psmd7 gene|rpn8|s12	5713
HGNC:9566	PSMD8	hel-s-91n|hip6|hypf|nin1p|p31|psmd8|psmd8 gene|rpn12	5714
HGNC:9567	PSMD9	psmd9|psmd9 gene|rpn4	5715
HGNC:9568	PSME1	hel-s-129m|ifi5111|pa28a|pa28alpha|proteasome activator subunit 1|psme1|psme1 gene|regalpha	5720
HGNC:9569	PSME2	pa28b|pa28beta|proteasome activator subunit 2|psme2|psme2 gene|regbeta	5721
HGNC:9570	PSME3	hel-s-283|pa28-gamma|pa28g|pa28gamma|proteasome activator subunit 3|psme3|psme3 gene|reg-gamma	10197
HGNC:9571	PSMF1	pi31|proteasome inhibitor hp131 subunit|proteasome inhibitor subunit 1|psmf1|psmf1 gene	9491
HGNC:9577	PSPH	phosphoserine phosphatase|psph|psph gene|psphd	5723
HGNC:9579	PSPN	persephin|pspn|pspn gene	5623
HGNC:9580	PSTPIP1	cd2 antigen-binding protein 1|cd2 cytoplasmic tail-binding protein|cd2bp1|cd2bp1l|cd2bp1s|h-pip|papas|pest phosphatase-interacting protein 1|proline-serine-threonine phosphatase interacting protein 1|pstpip|pstpip1|pstpip1 gene	9051
HGNC:9581	PSTPIP2	mayp|proline-serine-threonine phosphatase interacting protein 2|pstpip2|pstpip2 gene	9050
HGNC:9582	PTAFR	pafr|platelet activating factor receptor|ptafr|ptafr gene	5724
HGNC:9583	PTBP1	heterogeneous nuclear ribonucleoprotein i|hnrnp-i|hnrnpi|hnrpi|polypyrimidine tract binding protein (heterogeneous nuclear ribonucleoprotein i)|polypyrimidine tract binding protein 1|pptb|ptb|ptb-1|ptb-t|ptb2|ptb3|ptb4|ptbp1|ptbp1 gene	5725
HGNC:9584	TAS2R38	phenylthiocarbamide tasting|t2r38|t2r61|tas2r38|tas2r38 gene|taste 2 receptor member 38|thiot	5726
HGNC:9585	PTCH1	bcns|nbccs|patched (drosophila) homolog|patched 1|patched homolog (drosophila)|patched homolog 1 (drosophila)|ptc1|ptch|ptch1|ptch1 gene	5727
HGNC:9586	PTCH2	patched (drosophila) homolog 2|patched 2|patched homolog 2 (drosophila)|ptc2|ptch2|ptch2 gene	8643
HGNC:9587	PTDSS1	kiaa0024|lmhd|phosphatidylserine synthase 1|pss1|pssa|ptdss1|ptdss1 gene	9791
HGNC:9588	PTEN	10q23del|bzs|cws1|dec|glm2|mham|mmac1|mutated in multiple advanced cancers 1|phosphatase and tensin homolog|pten|pten gene|pten1|ptenbeta	5728
HGNC:9590	PTER	hphrp|phosphotriesterase related|pter|pter gene|rpr-1	9317
HGNC:9591	PTGDR	as1|asrt1|prostaglandin d2 receptor|ptgdr|ptgdr gene|ptgdr1	5729
HGNC:9592	PTGDS	l-pgds|lipocalin-type prostaglandin d synthase|lpgds|pds|pgd2|pgds|pgds2|prostaglandin d2 synthase|prostaglandin d2 synthase 21kda (brain)|ptgds|ptgds gene	5730
HGNC:9593	PTGER1	ep1|prostaglandin e receptor 1|ptger1|ptger1 gene	5731
HGNC:9594	PTGER2	ep2|prostaglandin e receptor 2|ptger2|ptger2 gene	5732
HGNC:9595	PTGER3	ep3|ep3-i|ep3-ii|ep3-iii|ep3-iv|ep3-vi|ep3e|lnc003875|pge2-r|prostaglandin e receptor 3|prostaglandin e receptor 3 (subtype ep3)|ptger3|ptger3 gene	5733
HGNC:9596	PTGER4	ep4|ep4r|prostaglandin e receptor 4|prostaglandin e receptor 4 (subtype ep4)|ptger4|ptger4 gene	5734
HGNC:9599	PTGES	glutathione s-transferase 1-like 1|mgst-iv|mgst1-l1|mgst1-like 1|mgst1l1|microsomal glutathione s-transferase 1-like 1|microsomal prostaglandin e synthase-1|mpges|mpges-1|p53-induced gene 12|pges|pig12|pp102|pp1294|prostaglandin e synthase|ptges|ptges gene|tp53i12|tumor protein p53 inducible protein 12	9536
HGNC:9600	PTGFR	fp prostanoid receptor|prostaglandin f receptor|prostaglandin f receptor (fp)|ptgfr|ptgfr gene	5737
HGNC:9601	PTGFRN	cd315|cd9p-1|ewi-f|flj11001|fprp|kiaa1436|prostaglandin f2 receptor inhibitor|prostaglandin f2 receptor negative regulator|ptgfrn|ptgfrn gene|smap-6	5738
HGNC:9602	PTGIR	pripr|prostacyclin receptor|prostaglandin i2 (prostacyclin) receptor (ip)|prostaglandin i2 receptor|ptgir|ptgir gene	5739
HGNC:9603	PTGIS	cyp8|cyp8a1|pgis|prostacyclin synthase|prostaglandin i2 (prostacyclin) synthase|prostaglandin i2 synthase|ptgi|ptgis|ptgis gene	5740
HGNC:9604	PTGS1	cox1|cox3|cyclooxygenase 1|cyclooxygenase-1|pcox1|pes-1|pgg/hs|pghs-1|pghs1|phs1|prostaglandin-endoperoxide synthase 1|prostaglandin-endoperoxide synthase 1 (prostaglandin g/h synthase and cyclooxygenase)|ptghs|ptgs1|ptgs1 gene	5742
HGNC:9605	PTGS2	cox-2|cyclooxygenase 2|cyclooxygenase-2|gripghs|hcox-2|pgg/hs|pghs-2|phs-2|prostaglandin g/h synthase 2|prostaglandin-endoperoxide synthase 2|prostaglandin-endoperoxide synthase 2 (prostaglandin g/h synthase and cyclooxygenase)|ptgs2|ptgs2 gene	5743
HGNC:9606	PTH	parathormone|parathyrin|parathyroid hormone|parathyroid hormone 1|prepro-pth|preproparathyroid hormone|pth|pth gene|pth1	5741
HGNC:9607	PTHLH	bde2|hhm|osteostatin|parathyroid hormone like hormone|parathyroid hormone-like hormone preproprotein|parathyroid hormone-related protein preproprotein|pthlh|pthlh gene|pthr|pthrp	5744
HGNC:9608	PTH1R	ekns|parathyroid hormone 1 receptor|parathyroid hormone receptor 1|pfe|pth1r|pth1r gene|pthr|pthr1	5745
HGNC:9609	PTH2R	parathyroid hormone 2 receptor|parathyroid hormone receptor 2|pth2r|pth2r gene|pthr2	5746
HGNC:9611	PTK2	fadk|fadk 1|fak|fak1|frnk|p125fak|pp125fak|ppp1r71|protein tyrosine kinase 2|ptk2|ptk2 gene|ptk2 protein tyrosine kinase 2	5747
HGNC:9612	PTK2B	cadtk|cakb|fadk2|fak2|protein tyrosine kinase 2 beta|ptk|ptk2b|ptk2b gene|pyk2|raftk	2185
HGNC:9617	PTK6	brk|protein tyrosine kinase 6|ptk6|ptk6 gene|ptk6 protein tyrosine kinase 6	5753
HGNC:9618	PTK7	cck-4|cck4|colon carcinoma kinase 4|protein tyrosine kinase 7|protein tyrosine kinase 7 (inactive)|ptk7|ptk7 gene|ptk7 protein tyrosine kinase 7	5754
HGNC:9620	TWF1	protein tyrosine kinase 9|ptk9|ptk9 protein tyrosine kinase 9|twf1|twf1 gene|twinfilin actin binding protein 1	5756
HGNC:9621	TWF2	a6r|a6rp|mstp011|protein tyrosine kinase 9-like (a6-related protein)|ptk9l|ptk9l protein tyrosine kinase 9-like (a6-related protein)|twf2|twf2 gene|twinfilin actin binding protein 2	11344
HGNC:9623	PTMA	gene sequence 28|prothymosin alpha|prothymosin-α|ptma|ptma gene|tmsa	5757
HGNC:9629	PTMS	parat|parathymosin|ptms|ptms gene	5763
HGNC:9630	PTN	hb-gam|hbbm|hbgf-8|hbgf8|hbnf|hbnf-1|heparin binding growth factor 8|negf1|neurite growth-promoting factor 1|osf-1|pleiotrophin|ptn|ptn gene	5764
HGNC:9632	PTOV1	acid2|prostate tumor overexpressed 1|ptov-1|ptov1|ptov1 extended at-hook containing adaptor protein|ptov1 gene	53635
HGNC:9634	PTP4A1	hh72|phosphatase of regenerating liver 1|prl-1|prl1|protein tyrosine phosphatase 4a1|ptp(caax1)|ptp4a1|ptp4a1 gene|ptpcaax1	7803
HGNC:9635	PTP4A2	hh13|hh7-2|hu-pp-1|ov-1|phosphatase of regenerating liver 2|prl-2|prl2|protein tyrosine phosphatase 4a2|ptp-iv1a|ptp-iv1b|ptp4a|ptp4a2|ptp4a2 gene|ptpcaax2	8073
HGNC:9636	PTP4A3	phosphatase of regenerating liver 3|prl-3|prl-r|prl3|protein tyrosine phosphatase 4a3|ptp4a3|ptp4a3 gene	11156
HGNC:9639	HACD1	3-hydroxyacyl-coa dehydratase 1|cementum attachment protein|hacd1|hacd1 gene|myonp|ptpla|very-long-chain (3r)-3-hydroxyacyl-coa dehydratase 1	9200
HGNC:9640	HACD2	3-hydroxyacyl-coa dehydratase 2|hacd2|hacd2 gene|ptplb|very-long-chain (3r)-3-hydroxyacyl-coa dehydratase 2	201562
HGNC:9642	PTPN1	protein tyrosine phosphatase non-receptor type 1|ptp1b|ptpn1|ptpn1 gene	5770
HGNC:9644	PTPN11	bptp3|cfc|jmml|metcds|noonan syndrome 1|ns1|protein tyrosine phosphatase non-receptor type 11|ptp-1d|ptp2c|ptpn11|ptpn11 gene|sh-ptp2|sh-ptp3|sh2 domain-containing protein tyrosine phosphatase 2|shp-2|shp2	5781
HGNC:9645	PTPN12	protein tyrosine phosphatase non-receptor type 12|ptp-pest|ptpg1|ptpn12|ptpn12 gene	5782
HGNC:9646	PTPN13	apo-1/cd95 (fas)-associated phosphatase|fap-1|hptp1e|pnp1|protein tyrosine phosphatase non-receptor type 13|ptp-bas|ptp-bl|ptp1e|ptpl1|ptple|ptpn13|ptpn13 gene	5783
HGNC:9647	PTPN14	catlph|pez|protein tyrosine phosphatase non-receptor type 14|ptp36|ptpd2|ptpn14|ptpn14 gene	5784
HGNC:9649	PTPN18	bdp1|brain derived phosphatase|protein tyrosine phosphatase non-receptor type 18|ptp-hscf|ptpn18|ptpn18 gene	26469
